Minimum_HR,Maximum_HR,Average_HR,Delta_HR,Standard_Dev_SC,Maximum_SC,Average_SC,Sum_SC,Activity
48,71,53.2582278481013,-3,0,0,0,0,Biking (Indoor or Outdoor)
82,153,131.490384615385,21,8.87440956678057,23.765625,5.25647681406452,1629.50781236,Biking (Indoor or Outdoor)
49,159,129.116402116402,65,8.82880977483698,27.26367187,5.65139050018568,2130.57421857,Biking (Indoor or Outdoor)
60,154,127.959107806691,22,3.91171577177486,21.0234375,1.01166754438202,270.11523435,Biking (Indoor or Outdoor)
64,148,121.165745856354,50,2.82919506878022,19.3359375,0.547975655966851,99.18359373,Biking (Indoor or Outdoor)
73,139,116.149122807018,-23,1.47456357705841,22.265625,0.0979817708333333,22.33984375,Biking (Indoor or Outdoor)
75,177,147.082262210797,54,5.23195481712459,26.27929687,1.36422257559278,529.31835933,Biking (Indoor or Outdoor)
57,167,131.9056,76,4.28862660152803,26.45507812,1.03694948826645,646.01953119,Biking (Indoor or Outdoor)
62,164,98.5583333333333,14,3.6820555590524,21.6796875,0.842427968189415,302.43164058,Biking (Indoor or Outdoor)
64,176,132.329577464789,6,4.55023144402106,24.609375,1.19281316189266,422.25585931,Biking (Indoor or Outdoor)
55,120,91.4435483870968,35,6.96925641642432,21.60742187,5.55538054346774,688.86718739,Biking (Indoor or Outdoor)
63,119,87.0157232704402,4,6.08038391156406,20.43945312,2.80844634386792,893.08593735,Biking (Indoor or Outdoor)
74,172,126.851111111111,-9,4.12844303321287,25.6953125,0.95219639359375,426.58398433,Biking (Indoor or Outdoor)
70,158,119.962962962963,-6,3.71739246365607,18.58789062,0.972226270858209,260.55664059,Biking (Indoor or Outdoor)
89,116,102.429530201342,2,6.21214311047269,22.77539062,2.31927695006711,345.57226556,Biking (Indoor or Outdoor)
66,134,106.256505576208,12,4.63975067043108,22.8515625,1.57477782271375,423.61523431,Biking (Indoor or Outdoor)
76,172,139.085872576177,21,3.17367493674669,22.69921875,0.569580078055556,205.0488281,Biking (Indoor or Outdoor)
78,140,108.484764542936,39,3.30932420045274,17.6953125,0.778119574527778,280.12304683,Biking (Indoor or Outdoor)
88,160,127.994444444444,-27,2.41538399939111,19.98828125,0.359884982611111,64.77929687,Biking (Indoor or Outdoor)
39,161,121.958333333333,22,3.6646269799841,26.86328125,0.823111616364902,590.99414055,Biking (Indoor or Outdoor)
83,169,145.070921985816,2,1.60773274570668,19.85546875,0.160683559040853,90.46484374,Biking (Indoor or Outdoor)
75,159,140.895424836601,-20,2.2374968328493,19.72265625,0.335002561377049,102.17578122,Biking (Indoor or Outdoor)
84,158,136.221153846154,32,1.55977148010329,13.27734375,0.234544020416667,73.17773437,Biking (Indoor or Outdoor)
61,200,135.826388888889,-15,4.80631931438985,23.94335937,1.5611953277833,1570.56249975,Biking (Indoor or Outdoor)
50,167,118.036111111111,-28,1.77009133977228,14.1953125,0.265499869331476,95.31445309,Biking (Indoor or Outdoor)
59,183,130.446666666667,-22,2.08961920426212,18.625,0.38013567234375,170.30078121,Biking (Indoor or Outdoor)
80,170,120.302904564315,12,3.22370292456721,16.3515625,0.818294540871369,197.20898435,Biking (Indoor or Outdoor)
69,170,125.843575418994,45,3.32947939787592,16.734375,0.837276158539326,149.03515622,Biking (Indoor or Outdoor)
62,166,121.15,2,1.6216984473293,19.4375,0.14030612244898,75.625,Biking (Indoor or Outdoor)
70,129,92.4364640883978,-27,1.81153439118888,14.55078125,0.234741885359116,42.48828125,Biking (Indoor or Outdoor)
76,136,105.083217753121,0,3.22028083760795,18.625,0.740899904325452,532.70703121,Biking (Indoor or Outdoor)
83,116,97.1222222222222,2,2.38753207887738,19.20703125,0.34921875,31.4296875,Biking (Indoor or Outdoor)
70,165,142.381481481481,69,3.02787170233452,22.8515625,0.58046222742115,312.86914058,Biking (Indoor or Outdoor)
72,174,146.757929883139,57,2.01087805105641,21.6796875,0.216472446510067,129.01757812,Biking (Indoor or Outdoor)
75,164,127.581481481481,12,2.21013159187299,21.46484375,0.296947606840149,159.75781248,Biking (Indoor or Outdoor)
96,189,137.476851851852,-34,0.737330766179583,7.69335937,0.0714066116203704,15.42382811,Biking (Indoor or Outdoor)
58,180,121.127272727273,2,0.707950867045917,11.71875,0.0429117244525547,11.7578125,Biking (Indoor or Outdoor)
71,130,106.65,-19,3.07552661272981,17.3359375,0.571901483050847,33.7421875,Biking (Indoor or Outdoor)
48,86,62.7888888888889,-1,0,0,0,0,Biking (Indoor or Outdoor)
57,120,90.7233333333333,8,5.29415866663211,20.78515625,1.89791492454849,567.47656244,Biking (Indoor or Outdoor)
66,153,125.241666666667,-44,3.0488280351042,19.3359375,0.6127441405,73.52929686,Biking (Indoor or Outdoor)
78,145,115.876033057851,-5,5.12826900855618,17.578125,2.14737215884298,259.83203122,Biking (Indoor or Outdoor)
86,122,102.529801324503,-19,5.43654435843741,17.61523437,2.75080194470199,415.37109365,Biking (Indoor or Outdoor)
63,104,76.6694214876033,-4,3.74509171855896,16.9921875,1.03702799466667,124.44335936,Biking (Indoor or Outdoor)
83,116,94.0165289256198,-32,3.13172353731557,18.890625,0.692213326280992,83.75781248,Biking (Indoor or Outdoor)
74,136,101.801104972376,-5,4.19768323388789,25.1953125,1.00636653983425,182.15234371,Biking (Indoor or Outdoor)
70,193,121.640668523677,48,4.19046197451169,19.1328125,1.29568021111732,463.85351558,Biking (Indoor or Outdoor)
65,116,90.6111111111111,14,0,0,0,0,Biking (Indoor or Outdoor)
55,166,133.171003717472,86,3.14252120975814,19.1328125,0.641853932509363,171.37499998,Biking (Indoor or Outdoor)
62,92,75.7692307692308,0,4.4759834968551,20.5078125,1.17646806296703,107.05859373,Biking (Indoor or Outdoor)
58,172,146.583547557841,62,2.22019559321089,18.1640625,0.319889658453608,124.11718748,Biking (Indoor or Outdoor)
63,143,104.4,14,4.14700558633128,21.31835937,1.25688762168524,902.44531237,Biking (Indoor or Outdoor)
47,133,96.0859916782247,11,3.84931236753613,20.7421875,1.05709698784423,760.05273426,Biking (Indoor or Outdoor)
67,134,100.50346740638,17,4.06992143382259,19.01367187,1.26013013561281,904.77343737,Biking (Indoor or Outdoor)
64,137,101.270833333333,44,4.42731313416239,23.0078125,1.48166503879167,355.59960931,Biking (Indoor or Outdoor)
53,154,124.851515151515,36,4.26534179767464,21.82421875,1.26993728641882,836.88867175,Biking (Indoor or Outdoor)
54,147,108.141666666667,43,3.86120110618649,15.71484375,1.32517069294118,157.69531246,Biking (Indoor or Outdoor)
73,112,96.2535211267606,29,3.37230079238516,18.10351562,0.819095335072464,56.51757812,Biking (Indoor or Outdoor)
91,117,103.597222222222,6,1.29867588793826,11.05859375,0.153849283819444,22.15429687,Biking (Indoor or Outdoor)
63,119,102.663865546218,-31,4.57451733138289,21.60742187,1.19723279915966,142.4707031,Biking (Indoor or Outdoor)
44,138,81.2149122807018,26,2.29936178006597,14.59960937,0.455198581982379,103.33007811,Biking (Indoor or Outdoor)
84,114,98.2802547770701,15,2.9382511844148,19.27148437,0.550507563630573,86.42968749,Biking (Indoor or Outdoor)
93,122,109.774436090226,4,0,0,0,0,Biking (Indoor or Outdoor)
90,146,121.704918032787,-8,2.61692967667456,14.59960937,0.47867571704918,29.19921874,Biking (Indoor or Outdoor)
76,177,141.4,50,4.28136944647664,17.72851562,1.44249131911111,129.82421872,Biking (Indoor or Outdoor)
108,166,135.708333333333,16,0,0,0,0,Biking (Indoor or Outdoor)
73,188,128.351807228916,39,1.97501221371153,19.85546875,0.28057228913253,116.43749999,Biking (Indoor or Outdoor)
70,172,124.511111111111,49,1.09105250539717,10.29296875,0.115651334269663,10.29296875,Biking (Indoor or Outdoor)
65,155,118.80412371134,41,3.88192572913674,19.98828125,0.8062744140625,77.40234375,Biking (Indoor or Outdoor)
75,143,113.538461538462,28,0,0,0,0,Biking (Indoor or Outdoor)
87,142,124,0,1.58509369439474,11.61523437,0.223383884705882,22.78515624,Biking (Indoor or Outdoor)
75,180,125.960317460317,-11,4.62690621865151,18.1640625,1.59834374976,199.79296872,Biking (Indoor or Outdoor)
74,161,122.031847133758,32,4.65483132530554,21.0546875,1.43118990371795,223.26562498,Biking (Indoor or Outdoor)
67,160,122.686274509804,21,6.64948347759373,21.234375,3.33174118158416,336.50585934,Biking (Indoor or Outdoor)
62,183,135.106725146199,80,4.24415218571819,22.19140625,1.18644611429619,809.15624995,Biking (Indoor or Outdoor)
75,174,127.333333333333,23,3.58227592859982,16.953125,1.00607358851613,155.94140622,Biking (Indoor or Outdoor)
75,136,113.9,55,4.60443476904256,19.98046875,1.35971966907563,161.80664062,Biking (Indoor or Outdoor)
78,143,110.302083333333,-1,5.5180199562973,22.69921875,1.91926397978947,182.33007808,Biking (Indoor or Outdoor)
82,185,144.785714285714,37,3.1945549275643,18.1640625,0.69365624984,86.70703123,Biking (Indoor or Outdoor)
79,175,135.510416666667,35,0,0,0,0,Biking (Indoor or Outdoor)
94,164,125.902777777778,12,7.1539311575668,19.4375,4.28358289895833,616.83593745,Biking (Indoor or Outdoor)
79,123,103.1,21,3.3412673758197,17.4609375,0.715863715277778,128.85546875,Biking (Indoor or Outdoor)
80,138,105.138075313808,27,0,0,0,0,Biking (Indoor or Outdoor)
68,112,98.0614525139665,17,4.27709523108601,17.98828125,1.41255925202247,251.43554686,Biking (Indoor or Outdoor)
55,104,77.7262569832402,6,7.14402463866392,20.3671875,3.95745679094972,708.38476558,Biking (Indoor or Outdoor)
86,136,108.622222222222,39,0.914080131835732,12.26367187,0.0681315103888889,12.26367187,Biking (Indoor or Outdoor)
71,88,77.5704697986577,-14,0,0,0,0,Biking (Indoor or Outdoor)
75,119,97.5862068965517,21,0,0,0,0,Biking (Indoor or Outdoor)
119,143,133.141025641026,4,7.25126695328283,22.93359375,4.0616486375641,316.80859373,Biking (Indoor or Outdoor)
88,148,125.654545454545,41,0,0,0,0,Biking (Indoor or Outdoor)
65,158,131.666666666667,7,0,0,0,0,Biking (Indoor or Outdoor)
75,164,141.866666666667,55,2.9930475835025,18.9375,0.589691840111111,53.07226561,Biking (Indoor or Outdoor)
56,161,117.340625,32,1.73117330670243,17.27539062,0.227466611097179,217.68554682,Biking (Indoor or Outdoor)
62,158,125.261111111111,11,2.23054742006715,18.4375,0.316634537272727,170.66601559,Biking (Indoor or Outdoor)
75,152,123.083333333333,-3,3.99982065166435,27.22265625,0.878928072588454,471.98437498,Biking (Indoor or Outdoor)
81,150,130.477777777778,38,2.27632938670044,19.27148437,0.336360386383929,150.6894531,Biking (Indoor or Outdoor)
91,121,101.95,4,6.47554907311233,21.53320312,2.51285807266667,150.77148436,Biking (Indoor or Outdoor)
75,141,122.3125,11,2.62736081472798,22.76367187,0.375678281841004,89.78710936,Biking (Indoor or Outdoor)
83,140,116.791666666667,52,1.46006097915073,11.578125,0.18956705725,22.74804687,Biking (Indoor or Outdoor)
63,116,92.7746478873239,36,5.95617718579395,21.53320312,1.95675616169014,138.92968748,Biking (Indoor or Outdoor)
102,139,118.555555555556,8,6.1990988846916,22.77539062,2.35690104122222,212.12109371,Biking (Indoor or Outdoor)
71,158,114.974509803922,3,2.10264971865553,21.6796875,0.299620140216535,152.20703123,Biking (Indoor or Outdoor)
72,131,109.683333333333,30,1.03257618959537,9.9609375,0.109625960167598,19.62304687,Biking (Indoor or Outdoor)
58,114,89.0221914008322,8,2.98127209312133,21.5859375,0.582482180069541,418.80468747,Biking (Indoor or Outdoor)
72,113,92.8444444444444,-21,5.61025361350678,21.46289062,2.00276692666667,360.4980468,Biking (Indoor or Outdoor)
68,117,92.0444444444445,-22,4.10215267334948,30.46875,0.901367187277778,162.24609371,Biking (Indoor or Outdoor)
74,116,97.3676880222841,6,3.36841412083159,19.40039062,0.832309488240223,297.96679679,Biking (Indoor or Outdoor)
73,135,102.802228412256,17,2.00180660458649,18.875,0.258068915810056,92.38867186,Biking (Indoor or Outdoor)
78,109,98.1191135734072,10,3.37668160412857,28.2109375,0.702788628361111,253.00390621,Biking (Indoor or Outdoor)
48,92,63.9018867924528,1,1.8803654476625,16.9921875,0.275124289734848,72.63281249,Biking (Indoor or Outdoor)
58,99,76.0148148148148,-10,3.43420220897769,19.7890625,0.79553177267658,427.9960937,Biking (Indoor or Outdoor)
66,135,105.258351893096,19,4.2776151053394,25.609375,1.06002371645089,474.89062497,Biking (Indoor or Outdoor)
70,159,99.2160664819945,5,6.82392322831616,21.09375,3.24125976536111,1166.85351553,Biking (Indoor or Outdoor)
76,108,89.2444444444444,10,4.01101181528613,20.30273437,1.18157552055556,212.6835937,Biking (Indoor or Outdoor)
59,119,88.1833333333333,39,5.24036196762335,20.43945312,1.8973791022905,339.63085931,Biking (Indoor or Outdoor)
70,107,94.4456762749446,13,1.45995119989498,22.2578125,0.0976953994877506,43.86523437,Biking (Indoor or Outdoor)
64,120,93.5176715176715,-30,3.60851581538501,27.375,0.861954752458333,413.73828118,Biking (Indoor or Outdoor)
77,122,102.55,22,4.38668854507493,22.4140625,1.04726780709497,187.46093747,Biking (Indoor or Outdoor)
69,140,101.105555555556,12,6.84874295075133,20.98632812,2.95082465261111,531.14843747,Biking (Indoor or Outdoor)
72,99,89.1239669421488,10,2.62190470582674,18.04296875,0.465624999833333,55.87499998,Biking (Indoor or Outdoor)
70,117,83.6444444444444,-24,2.91875482416674,19.20703125,0.572298176944444,103.01367185,Biking (Indoor or Outdoor)
65,137,106.541666666667,42,0.00260502264660204,0.02539062,0.000267269684210526,0.02539062,Biking (Indoor or Outdoor)
74,188,161.177380952381,94,3.50396002852317,20.98632812,0.864742597577565,724.65429677,Biking (Indoor or Outdoor)
67,194,161.598611111111,10,2.90021402252159,22.77539062,0.599146935821727,430.18749992,Biking (Indoor or Outdoor)
92,220,133.630872483221,84,12.4527101302379,30.05078125,9.28878722711409,1384.02929684,Biking (Indoor or Outdoor)
80,182,130.426666666667,88,13.0162652440881,30.46875,14.7129296868667,2206.93945303,Biking (Indoor or Outdoor)
68,139,91.5740740740741,8,3.6580056820411,21.60742187,0.856508804117647,276.65234373,Biking (Indoor or Outdoor)
60,106,71.7674418604651,-26,0,0,0,0,Biking (Indoor or Outdoor)
46,114,78,24,8.60609643276968,22.11328125,5.68507505213483,1011.94335928,Biking (Indoor or Outdoor)
68,121,90.7883008356546,-12,6.25295600303303,25.5234375,2.33731232513966,836.7578124,Biking (Indoor or Outdoor)
70,133,102.866666666667,26,3.79811046669828,18.5625,0.998224971276596,328.41601555,Biking (Indoor or Outdoor)
47,118,67.9320754716981,-12,4.8532332626882,20.234375,1.629745945625,860.50585929,Biking (Indoor or Outdoor)
56,103,80.5041782729805,-15,4.78767738668813,24.82421875,1.70976453371508,612.09570307,Biking (Indoor or Outdoor)
70,161,132.554347826087,-23,1.27951582142573,15.03125,0.109502840909091,30.11328125,Biking (Indoor or Outdoor)
107,171,143.573333333333,44,0,0,0,0,Biking (Indoor or Outdoor)
65,125,97.7083333333333,31,0,0,0,0,Biking (Indoor or Outdoor)
41,124,91.8398148148148,-7,3.94586543806475,21.46484375,1.06436063704735,1146.3164061,Biking (Indoor or Outdoor)
64,130,92.71,-12,1.84691956816033,16.55859375,0.257211538428094,76.90624999,Biking (Indoor or Outdoor)
106,220,181.190311418685,-6,9.639602712469,30.37109375,5.05506727381944,1455.85937486,Biking (Indoor or Outdoor)
86,148,114.8669527897,-8,6.10804293157108,20.91796875,14.4126542373391,3358.1484373,Biking (Indoor or Outdoor)
96,177,152.081967213115,56,0,0,0,0,Biking (Indoor or Outdoor)
110,131,121.388888888889,-9,6.85675063905959,22.0078125,16.6767144091111,1500.90429682,Biking (Indoor or Outdoor)
99,120,108.413793103448,20,4.59142052047533,17.2265625,1.67241379275862,48.49999999,Biking (Indoor or Outdoor)
72,134,116.366666666667,18,0,0,0,0,Biking (Indoor or Outdoor)
76,149,125.07,59,3.43043702872541,17.72851562,0.944561297926421,282.42382808,Biking (Indoor or Outdoor)
88,116,100.606557377049,9,0,0,0,0,Biking (Indoor or Outdoor)
48,102,73.6142857142857,-16,2.48338286606643,17.0078125,0.511058407666667,107.32226561,Biking (Indoor or Outdoor)
54,121,89.7047619047619,-5,0,0,0,0,Biking (Indoor or Outdoor)
65,114,94.2983425414365,-7,1.46817862149772,11.640625,0.190776909722222,34.33984375,Biking (Indoor or Outdoor)
71,104,94.7555555555556,-4,0,0,0,0,Biking (Indoor or Outdoor)
60,100,79.3756906077348,8,5.30264142187936,20.5859375,2.06082743403315,373.00976556,Biking (Indoor or Outdoor)
55,114,84.12,5,2.54066782494801,19.59375,0.412984688461538,123.48242185,Biking (Indoor or Outdoor)
58,102,79.675,-11,2.14137649559627,14.015625,0.341780598916667,41.01367187,Biking (Indoor or Outdoor)
67,174,141.933333333333,75,3.8971848068622,23.94335937,0.862834717565056,464.20507805,Biking (Indoor or Outdoor)
64,126,92.0833333333333,34,3.28261544727571,25.3046875,0.493522135333333,59.22265624,Biking (Indoor or Outdoor)
61,111,85.7214484679666,14,3.50345295004864,19.01171875,0.810110422374302,290.01953121,Biking (Indoor or Outdoor)
67,113,91.475,26,0.800302504387352,8.73046875,0.0736114757983193,8.75976562,Biking (Indoor or Outdoor)
61,126,93.1777777777778,5,0,0,0,0,Biking (Indoor or Outdoor)
67,165,137.098765432099,70,6.7932103498046,24.609375,2.57721192904025,832.43945308,Biking (Indoor or Outdoor)
50,119,76.9277777777778,-23,2.30415357848113,18.75,0.362595752033426,130.17187498,Biking (Indoor or Outdoor)
63,110,84.9036544850498,13,0.7140388066339,8.7890625,0.0583990863455149,17.57812499,Biking (Indoor or Outdoor)
55,169,138.981481481481,49,2.84257076345877,21.6796875,0.462396898159851,248.76953121,Biking (Indoor or Outdoor)
63,106,83.9166666666667,16,1.12988232132559,8.84765625,0.146728515583333,17.60742187,Biking (Indoor or Outdoor)
47,122,85.7023411371238,5,2.69127339794774,19.25,0.52891673647651,157.61718747,Biking (Indoor or Outdoor)
79,200,161.486682808717,75,2.54103780834926,19.8515625,0.394336412676399,162.07226561,Biking (Indoor or Outdoor)
43,217,161.594117647059,-87,3.15646456020999,21.0234375,0.636707215748031,323.4472656,Biking (Indoor or Outdoor)
44,195,153.122685185185,85,1.77563844881296,21.53320312,0.186426007795824,80.34960936,Biking (Indoor or Outdoor)
67,205,163.249166666667,40,1.60406285016346,21.6015625,0.160740392639933,192.40624999,Biking (Indoor or Outdoor)
51,204,143.975641025641,8,2.99089779728099,30.859375,0.464122325379665,360.62304682,Biking (Indoor or Outdoor)
73,203,156.244131455399,3,1.40741917628198,18.6875,0.117936580882353,100.24609375,Biking (Indoor or Outdoor)
77,194,159.560283687943,-2,2.84431657158669,25.7578125,0.485052898193457,340.99218743,Biking (Indoor or Outdoor)
72,202,160.777777777778,-2,2.16329574914718,19.78710937,0.29281962867784,157.2441406,Biking (Indoor or Outdoor)
74,210,150.486301369863,53,1.92646745880625,20.43945312,0.202865775125858,88.65234373,Biking (Indoor or Outdoor)
74,213,161.093896713615,9,2.5839379627314,20.57617187,0.480404411670588,408.34374992,Biking (Indoor or Outdoor)
73,190,160.006237006237,70,1.87569314497566,17.4453125,0.241231282458333,115.79101558,Biking (Indoor or Outdoor)
74,220,178.557142857143,25,2.64972953789601,22.40234375,0.38579579353222,161.64843749,Biking (Indoor or Outdoor)
76,202,159.487980769231,25,0.528789929024712,7.64257812,0.0368593372222222,15.25976561,Biking (Indoor or Outdoor)
77,196,158.315914489311,44,2.73785394624722,25.44726562,0.412953087637231,173.02734372,Biking (Indoor or Outdoor)
79,196,161.404761904762,33,1.52925162358633,15.76757812,0.183346695966587,76.82226561,Biking (Indoor or Outdoor)
60,196,146.294927536232,52,2.67487126467753,19.40039062,0.523812227427326,720.76562494,Biking (Indoor or Outdoor)
58,182,143.189044038668,14,2.47243046722899,24.85546875,0.395471020538213,367.39257808,Biking (Indoor or Outdoor)
50,210,156.175675675676,-46,3.07209183081954,20.91796875,0.546110541538462,241.38085936,Biking (Indoor or Outdoor)
58,197,158.890410958904,94,1.81825725111,20.8515625,0.208446817637615,90.88281249,Biking (Indoor or Outdoor)
78,210,147.641666666667,37,3.47016832515598,19.921875,0.824685021819699,493.98632807,Biking (Indoor or Outdoor)
77,197,152.727984344423,8,1.89897633352596,17.63671875,0.238698682568627,121.73632811,Biking (Indoor or Outdoor)
73,195,153.571895424837,71,3.10347075470622,26.63085937,0.559015112636066,852.49804677,Biking (Indoor or Outdoor)
76,171,125.166666666667,-37,3.17435099534333,24.52734375,0.716503090083565,257.22460934,Biking (Indoor or Outdoor)
80,183,148.694444444444,40,2.37296464923187,20.71875,0.357417343317865,154.04687497,Biking (Indoor or Outdoor)
77,108,90.6961325966851,19,3.31850766179725,16.87890625,0.797211371277778,143.49804683,Biking (Indoor or Outdoor)
62,106,83.1666666666667,5,5.5533943462892,20.78515625,1.97487075959108,531.24023433,Biking (Indoor or Outdoor)
81,158,106.012048192771,-6,2.65200954240634,19.20703125,0.530939543420523,263.87695308,Biking (Indoor or Outdoor)
66,116,88.9726368159204,32,3.14218466946047,20.5859375,0.739854465361596,296.68164061,Biking (Indoor or Outdoor)
79,144,118.439024390244,8,3.9824665427279,20.3671875,0.961873087727273,275.09570309,Biking (Indoor or Outdoor)
66,128,103.633943427621,41,5.16112602628941,25.1953125,2.05221593257095,1229.27734361,Biking (Indoor or Outdoor)
99,132,118.765625,12,3.32906004800749,19.3359375,0.805267333854167,154.6113281,Biking (Indoor or Outdoor)
76,144,130.217573221757,57,6.58554477043962,27.7734375,2.17917870260504,518.64453122,Biking (Indoor or Outdoor)
73,133,119.847645429363,-6,2.61376042964785,24.18359375,0.52250434025,188.10156249,Biking (Indoor or Outdoor)
68,123,107.483333333333,15,4.21960848023287,24.0234375,1.08185666893855,193.65234374,Biking (Indoor or Outdoor)
52,130,114.075,25,3.01221383983609,20.5859375,0.5420084635,65.04101562,Biking (Indoor or Outdoor)
86,120,101.148571428571,-12,2.97783889577606,18.04296875,0.596116071314286,104.32031248,Biking (Indoor or Outdoor)
54,144,113.055555555556,-19,5.69592418055282,21.60742187,2.3936214607265,560.10742181,Biking (Indoor or Outdoor)
70,110,87.3583333333333,3,6.2136545084355,21.53515625,2.97929687466667,357.51562496,Biking (Indoor or Outdoor)
70,158,135.567164179104,15,3.01898485365431,23.94335937,0.567610432280702,226.47656248,Biking (Indoor or Outdoor)
73,158,134.055555555556,27,3.2322600787948,25.01953125,0.614478151058496,220.59765623,Biking (Indoor or Outdoor)
74,143,123.052777777778,6,3.22834569875167,23.53710937,0.572004482841226,205.34960934,Biking (Indoor or Outdoor)
87,169,143.161458333333,37,7.04400546044744,23.23046875,4.26559448166667,818.99414048,Biking (Indoor or Outdoor)
76,174,145.188888888889,27,6.86788283067768,23.453125,3.56981151174721,960.27929666,Biking (Indoor or Outdoor)
68,156,124.891191709845,8,3.03243592928135,14.59960937,0.844217936145833,162.08984374,Biking (Indoor or Outdoor)
98,181,155.214659685864,48,5.90471390490588,22.93359375,2.73418070968586,522.22851555,Biking (Indoor or Outdoor)
72,192,138.313167259786,-34,9.16457838402725,28.03125,6.49275251025,1817.97070287,Biking (Indoor or Outdoor)
92,188,144.027777777778,62,6.80658265489595,23.23046875,3.45608723905556,622.09570303,Biking (Indoor or Outdoor)
117,194,172.314487632509,38,10.2092794242981,33.73046875,8.247453344947,2334.02929662,Biking (Indoor or Outdoor)
112,188,161.652849740933,33,7.93335226907037,27.44726562,4.613959276943,890.49414045,Biking (Indoor or Outdoor)
106,185,147.037037037037,29,7.4321488801782,27.5390625,4.36333550282407,942.48046861,Biking (Indoor or Outdoor)
56,184,158.611111111111,119,0,0,0,0,Biking (Indoor or Outdoor)
143,187,174.184713375796,38,1.68824417972643,15.08203125,0.191157444267516,30.01171875,Biking (Indoor or Outdoor)
82,159,140.06852248394,-12,1.45983431326998,20.30273437,0.129952116903226,60.42773436,Biking (Indoor or Outdoor)
70,166,128.875346260388,87,2.97632899618631,19.14257812,0.605859374833333,218.10937494,Biking (Indoor or Outdoor)
72,166,137.274074074074,42,1.8957697894755,22.546875,0.223048327100372,119.99999998,Biking (Indoor or Outdoor)
69,167,138.536666666667,29,1.80123850267729,19.14257812,0.202602424648829,60.57812497,Biking (Indoor or Outdoor)
69,174,139.44880952381,47,2.92649611469575,33.62109375,0.509434665787589,426.90624993,Biking (Indoor or Outdoor)
74,162,135.572222222222,72,0.845827358092995,13.921875,0.0516581632653061,27.84375,Biking (Indoor or Outdoor)
73,115,99.6666666666667,27,0,0,0,0,Biking (Indoor or Outdoor)
83,137,113.988888888889,-12,4.91265661114798,20.30273437,1.77834201355556,160.05078122,Biking (Indoor or Outdoor)
78,144,114.036363636364,1,1.7882144625835,17.98242187,0.216844367325228,71.34179685,Biking (Indoor or Outdoor)
73,184,144.247920133111,87,2.05685787585012,21.46289062,0.279759886210351,167.57617184,Biking (Indoor or Outdoor)
79,174,156.7,67,0,0,0,0,Biking (Indoor or Outdoor)
110,185,168.709523809524,47,1.97856012933869,16.2421875,0.273046874952381,57.33984374,Biking (Indoor or Outdoor)
100,131,114.888888888889,12,4.89395710440161,20.43945312,1.568033854,141.12304686,Biking (Indoor or Outdoor)
78,133,105.525,16,4.78681354930272,18.875,1.61753216890756,192.4863281,Biking (Indoor or Outdoor)
117,175,157.133333333333,-19,8.83534645408074,28.96875,5.80371093688889,522.33398432,Biking (Indoor or Outdoor)
87,131,105.319444444444,3,0,0,0,0,Biking (Indoor or Outdoor)
82,128,106.929577464789,23,3.27523154555004,19.65625,0.554632482394366,39.37890625,Biking (Indoor or Outdoor)
111,155,135.469387755102,-20,3.6483563669704,16.87890625,0.92055963,45.10742187,Biking (Indoor or Outdoor)
71,108,90.25,13,0.00226578864620077,0.0234375,0.000219042056074766,0.0234375,Biking (Indoor or Outdoor)
70,128,106.133333333333,25,1.93365409912506,16.70898437,0.27216372277592,81.37695311,Biking (Indoor or Outdoor)
75,128,111.869080779944,-13,3.67317369297496,22.47070312,0.962263224329609,344.49023431,Biking (Indoor or Outdoor)
82,140,109.874651810585,-43,1.4860094449855,17.86132812,0.156146052128852,55.74414061,Biking (Indoor or Outdoor)
56,152,117.32,87,4.33767837320228,24.0625,1.10295438206897,191.91406248,Biking (Indoor or Outdoor)
61,158,105.941828254848,7,7.25698957992485,25.61523437,4.77073025105556,1717.46289038,Biking (Indoor or Outdoor)
73,122,88.3656509695291,10,2.14610420050869,15.3359375,0.341064453083333,122.78320311,Biking (Indoor or Outdoor)
71,138,97.24,-12,2.15363560796424,15.1328125,0.369366822071269,165.84570311,Biking (Indoor or Outdoor)
70,138,103.566666666667,58,2.13506617504705,20.91796875,0.225965711777778,40.67382812,Biking (Indoor or Outdoor)
74,165,135.458333333333,67,4.51160852399141,27.26367187,1.02371651777311,243.64453123,Biking (Indoor or Outdoor)
71,134,95.3434903047091,19,4.52934661067947,24.42382812,1.32075737827778,475.47265618,Biking (Indoor or Outdoor)
61,129,101.116666666667,36,3.95611318230313,19.65625,0.950615398044693,170.16015625,Biking (Indoor or Outdoor)
76,161,123.966666666667,14,1.5685339787606,10.58203125,0.235546875,21.19921875,Biking (Indoor or Outdoor)
105,140,127.533333333333,-1,3.71550358036192,13.01953125,1.22740885383333,73.64453123,Biking (Indoor or Outdoor)
73,155,132.633333333333,33,3.26795957446204,18.70898437,0.607766544033613,72.32421874,Biking (Indoor or Outdoor)
72,163,132.218867924528,-13,4.1132680691101,21.89648437,1.10884232939394,292.73437496,Biking (Indoor or Outdoor)
73,161,135.216666666667,-1,3.20339641405855,18.22460937,0.595686712016807,70.88671873,Biking (Indoor or Outdoor)
102,122,113.833333333333,12,3.36203984023313,20.17382812,0.562011718611111,20.23242187,Biking (Indoor or Outdoor)
75,95,81.6086956521739,15,0,0,0,0,Biking (Indoor or Outdoor)
