Minimum_HR,Maximum_HR,Average_HR,Delta_HR,Standard_Dev_SC,Maximum_SC,Average_SC,Sum_SC,Activity,Sedentary,ActivityCategorical
48,115,81.16260163,21,3.622751927,20.5078125,0.885845823,434.0644531,Sedentary,1,0
52,120,72.76352705,8,3.806702014,22.1171875,1.042768731,519.2988281,Sedentary,1,0
51,102,70.4,-1,1.110356494,18.58789062,0.067862018,36.50976561,Sedentary,1,0
52,129,71.45,-2,3.394320452,19.58984375,0.877067534,419.2382812,Sedentary,1,0
48,135,87.0956341,15,3.092505282,16.1875,0.755253092,362.5214843,Sedentary,1,0
66,142,85.1563786,-25,2.95227982,19.65625,0.58387542,282.5957031,Sedentary,1,0
65,148,99.59251559,-1,4.660210983,23.4609375,1.602030436,768.9746093,Sedentary,1,0
45,110,67.04526749,13,1.832694988,15.03125,0.300080541,145.5390625,Sedentary,1,0
79,110,91.09027778,-15,3.218382586,22.48828125,0.770473667,220.3554687,Sedentary,1,0
70,130,94.82881002,6,5.509918229,20.7421875,2.024029975,967.486328,Sedentary,1,0
68,122,93.94417476,23,4.760937422,21.31835937,1.579797749,649.2968749,Sedentary,1,0
50,101,74.15853659,-17,3.40922706,18.4375,0.847787519,416.2636718,Sedentary,1,0
71,112,88.55128205,9,6.074491605,21.89453125,2.673711271,625.6484374,Sedentary,1,0
48,124,86.79166667,-4,4.0623767,19.7890625,1.273086834,609.8085936,Sedentary,1,0
50,104,70.05194805,34,0,0,0,0,Sedentary,1,0
46,115,76.48613678,-4,2.366953215,20.37109375,0.375345525,201.5605469,Sedentary,1,0
63,97,71.76875,-1,1.154005725,13.38671875,0.105873268,50.60742187,Sedentary,1,0
67,94,76.80738786,9,3.043194121,22.4140625,0.488989129,184.8378906,Sedentary,1,0
61,143,97.33518519,-17,5.088259786,25.02734375,2.028242405,1093.222656,Sedentary,1,0
61,198,121.157197,-112,4.725310256,26.125,1.545653368,813.0136718,Sedentary,1,0
59,103,75.74074074,-6,0,0,0,0,Sedentary,1,0
77,141,103.9320388,-3,6.956671524,21.09375,4.419998468,450.8398437,Sedentary,1,0
42,136,91.26296296,-11,4.096663637,20.78125,1.096757595,591.1523437,Sedentary,1,0
55,140,87.43703704,-10,5.046566229,22.4140625,1.902445211,1025.417969,Sedentary,1,0
37,98,56.28769841,20,1.636061272,18.52734375,0.189702129,95.23046873,Sedentary,1,0
43,120,67.87475149,5,4.015351864,20.64453125,1.108651332,556.5429687,Sedentary,1,0
42,99,54.92054264,8,0,0,0,0,Sedentary,1,0
39,74,46.47887324,-1,0,0,0,0,Sedentary,1,0
54,105,70.42016807,-4,1.201445286,11.1328125,0.146847747,69.45898437,Sedentary,1,0
52,120,73.67479675,-1,3.492999491,19.921875,0.894392025,439.1464843,Sedentary,1,0
58,135,91.41666667,43,2.635441363,19.3359375,0.529786151,260.125,Sedentary,1,0
65,107,72.80327869,-38,0,0,0,0,Sedentary,1,0
46,90,60.30625,-15,0,0,0,0,Sedentary,1,0
60,102,74.76829268,7,1.799346604,21.6796875,0.217777423,106.7109375,Sedentary,1,0
54,146,103.7940594,-20,9.101749689,25.7578125,8.598880827,4333.835937,Sedentary,1,0
68,122,94.23333333,-25,8.98813132,20.84960937,8.546164029,4085.066406,Sedentary,1,0
63,164,100.8683128,-59,8.287778872,21.89453125,9.262548324,4492.335937,Sedentary,1,0
62,121,78.28688525,2,5.576032015,20.3203125,2.145638154,1044.925781,Sedentary,1,0
62,117,84.53893443,8,7.038546954,21.6796875,3.79959973,1846.605469,Sedentary,1,0
56,142,90.33395522,-10,3.118076979,18.45703125,0.698509188,373.0039062,Sedentary,1,0
58,137,85.2238806,-17,1.154319249,12.46875,0.122527505,65.42968747,Sedentary,1,0
60,165,93.98890943,47,3.612826074,22.265625,0.937202864,505.1523437,Sedentary,1,0
54,115,75.925,-11,2.642226876,17.98242187,0.525656774,250.7382812,Sedentary,1,0
50,132,79.56041667,0,3.048376708,20.71875,0.635905629,303.9628906,Sedentary,1,0
45,126,88.86111111,11,3.818795442,20.8828125,1.026119403,549.9999999,Sedentary,1,0
49,128,81.15036232,-29,4.625047769,21.19140625,1.621392045,891.7656249,Sedentary,1,0
62,108,75.28958333,7,2.945899964,19.27148437,0.65218065,312.3945312,Sedentary,1,0
53,97,65.25231911,-5,1.632873398,17.72851562,0.184208421,98.91992185,Sedentary,1,0
55,92,73.36470588,4,0,0,0,0,Sedentary,1,0
68,105,77.55686275,-5,0,0,0,0,Sedentary,1,0
50,99,62.94313725,-2,0,0,0,0,Sedentary,1,0
65,177,120.3215686,16,12.36158132,30.14648437,13.53562822,6889.634765,Sedentary,1,0
60,107,79.02348337,-19,6.58872327,22.8125,3.308072916,1687.117187,Sedentary,1,0
49,147,95.8745098,47,4.569240076,23.68945312,1.57602193,800.6191405,Sedentary,1,0
40,105,55.79814815,11,3.502808093,19.14257812,0.890087709,478.8671874,Sedentary,1,0
56,123,80.20555556,7,6.342121455,23.28125,3.175110882,1711.384766,Sedentary,1,0
54,101,71.27222222,-21,5.1576951,23.28125,2.041921527,1100.595703,Sedentary,1,0
40,123,60.48336595,17,2.652629007,19.20703125,0.556295279,283.1542968,Sedentary,1,0
60,142,105.1185185,15,5.396694721,24.375,2.340216981,1261.376953,Sedentary,1,0
52,138,88.83858998,-1,5.635625541,21.390625,2.457357981,1322.058594,Sedentary,1,0
62,194,122.1537037,3,4.379743862,22.859375,1.506508001,812.0078124,Sedentary,1,0
39,139,82.46851852,-16,4.010932203,21.65625,1.058938633,569.7089843,Sedentary,1,0
49,132,82.79406308,24,3.293249415,19.98828125,0.800792161,430.0253905,Sedentary,1,0
61,171,106.5992579,-34,6.506546324,22.2578125,3.50316929,1884.705078,Sedentary,1,0
58,125,86.27868852,-14,4.535165244,21.234375,1.433268897,698.001953,Sedentary,1,0
47,129,84.09814815,-13,3.597228453,21.6796875,0.938543599,505.8749999,Sedentary,1,0
61,106,79.50654206,-16,3.316876379,20.3671875,0.765625,408.8437499,Sedentary,1,0
60,125,77.4702381,24,5.611275338,23.359375,2.137485215,1073.017578,Sedentary,1,0
61,129,83.88431373,25,8.618667397,22.078125,6.354215366,3227.941406,Sedentary,1,0
61,114,78.89004149,9,5.100364647,20.25390625,1.822915313,876.8222656,Sedentary,1,0
45,116,54.68190476,61,2.148158789,16.953125,0.371048936,194.0585937,Sedentary,1,0
56,179,133.9355993,-19,9.120002002,22.76367187,12.85245156,7171.667968,Sedentary,1,0
48,123,61.6122449,2,2.335259196,23.75,0.362924814,194.890625,Sedentary,1,0
45,133,57.21195652,0,2.12563993,17.16210937,0.327492898,180.1210937,Sedentary,1,0
59,122,83.81496063,41,4.721502955,19.46484375,1.759379632,445.1230468,Sedentary,1,0
51,156,101.1796296,31,7.366247822,21.66992187,4.009983851,2153.361328,Sedentary,1,0
52,94,60.99814815,-1,0,0,0,0,Sedentary,1,0
55,100,63.06654344,1,0.672999955,11.05859375,0.041102592,22.15429687,Sedentary,1,0
52,97,60.58333333,-16,0,0,0,0,Sedentary,1,0
52,88,60.33139535,5,0.656164841,10.58203125,0.041038424,21.09375,Sedentary,1,0
44,92,50.07083333,7,0,0,0,0,Sedentary,1,0
45,92,53.06457926,1,0,0,0,0,Sedentary,1,0
48,114,59.68518519,4,3.587050595,21.53515625,0.817141842,440.4394531,Sedentary,1,0
49,130,81.81690141,-3,5.83445404,27.35546875,2.652331937,1315.556641,Sedentary,1,0
58,142,82.49593496,-19,7.364613918,24.18359375,4.51426977,2211.992187,Sedentary,1,0
46,98,56.05273834,41,3.212301017,21.53515625,0.684898485,336.2851562,Sedentary,1,0
47,131,72.78411405,-62,5.014551531,20.78125,1.940523549,948.9160155,Sedentary,1,0
47,97,58.78125,2,3.750364592,19.27148437,0.960656152,460.1542969,Sedentary,1,0
49,129,76.52865065,-11,3.257813628,19.4375,0.674869792,364.4296875,Sedentary,1,0
55,117,72.9010989,15,5.255809163,20.65234375,2.026454988,1104.417969,Sedentary,1,0
56,124,71.58165138,-6,0,0,0,0,Sedentary,1,0
49,125,72.84065934,-15,2.862856443,20.51953125,0.532163847,290.0292968,Sedentary,1,0
52,119,75.390681,-16,4.009908691,19,1.116548168,620.8007812,Sedentary,1,0
51,114,73.11111111,7,3.633890309,19.52929687,0.843546622,469.8554687,Sedentary,1,0
55,134,76.05017921,-10,5.950173357,21.8671875,2.631783245,1463.271484,Sedentary,1,0
62,150,98.24672897,47,5.554414519,20.23828125,2.16241352,1152.566406,Sedentary,1,0
66,134,98.1237721,8,4.977493564,18.75,2.178926242,1106.894531,Sedentary,1,0
64,126,82.79259259,37,4.358445718,20.109375,1.183796672,638.0664062,Sedentary,1,0
61,137,90.64210526,-5,7.560761668,20.5078125,4.379202927,2075.742187,Sedentary,1,0
70,126,87.70185185,42,5.371504829,22.76367187,1.918970725,1032.40625,Sedentary,1,0
65,126,84.67721519,6,2.363224477,19.625,0.367513021,174.2011719,Sedentary,1,0
75,120,93.25740741,10,2.391468713,17.4609375,0.436950797,234.6425781,Sedentary,1,0
33,86,62.08518519,-4,3.014839566,35.91796875,0.314119753,169.3105469,Sedentary,1,0
67,110,92.01136364,18,8.153735623,20.37109375,9.063683035,1586.144531,Sedentary,1,0
59,118,72.61296296,-42,2.098390969,19.7890625,0.292312877,157.5566406,Sedentary,1,0
68,118,89.98947368,-5,4.460444741,22.8359375,1.450171242,823.6972655,Sedentary,1,0
40,117,82.42105263,-15,2.661481594,20.3671875,0.513764717,291.8183593,Sedentary,1,0
53,92,61.43204868,36,0,0,0,0,Sedentary,1,0
51,84,58.7804878,8,0,0,0,0,Sedentary,1,0
67,145,99.92479675,-3,6.486841833,22.93359375,3.463021894,1700.34375,Sedentary,1,0
50,82,58.86138614,-6,0,0,0,0,Sedentary,1,0
48,81,58.13374486,2,0,0,0,0,Sedentary,1,0
46,114,63.34655532,-7,2.387693489,16.87890625,0.396038997,189.3066406,Sedentary,1,0
62,130,80.50625,1,4.695669406,20.5078125,1.363061065,652.9062499,Sedentary,1,0
46,89,64.24186992,-8,0,0,0,0,Sedentary,1,0
54,84,63.96090535,-1,0,0,0,0,Sedentary,1,0
58,107,68.51646091,-3,2.148524715,19.7890625,0.272797197,132.3066406,Sedentary,1,0
58,109,67.61054767,-23,2.178059832,19.125,0.307058299,150.765625,Sedentary,1,0
52,135,76.25254582,26,1.340625478,13.74609375,0.147540657,72.29492187,Sedentary,1,0
44,147,100.5988142,-18,6.091146128,27.81445312,2.792999752,1407.671875,Sedentary,1,0
59,106,78.79918033,-18,0.564532919,8.81835937,0.036275186,17.66601561,Sedentary,1,0
72,137,109.046748,-1,5.958381456,21.75195312,2.981293845,1460.833984,Sedentary,1,0
48,116,70.81162325,40,1.171672663,15.47851562,0.104105099,51.74023436,Sedentary,1,0
49,129,84.49418605,31,4.5220429,20.91796875,1.368101242,467.8906249,Sedentary,1,0
52,138,97.46851852,-9,8.689553874,22.77539062,6.74764103,3636.978515,Sedentary,1,0
51,128,72.65249538,-33,3.888790433,20.43945312,1.046755642,565.2480468,Sedentary,1,0
63,130,92.7537037,-4,7.443270786,24.296875,4.185408665,2247.564453,Sedentary,1,0
65,132,90.82900433,-46,5.880556108,21.53320312,2.843013854,1304.943359,Sedentary,1,0
49,111,75.45555556,57,4.495717912,21.6796875,1.44329415,777.9355468,Sedentary,1,0
49,143,90.21996303,-58,1.738099756,21.75195312,0.219968895,118.7832031,Sedentary,1,0
48,107,74.42083333,35,3.720944745,22.33984375,0.936908762,448.7792968,Sedentary,1,0
65,137,106.29375,-7,5.227025216,20.453125,1.722892745,825.2656249,Sedentary,1,0
49,128,80.6875,-32,2.646302257,16.7890625,0.513504697,245.96875,Sedentary,1,0
53,99,62.74428274,-1,0,0,0,0,Sedentary,1,0
53,96,65.57291667,3,2.094546832,18.83007812,0.267631133,128.1953125,Sedentary,1,0
60,129,76.56097561,-33,3.28975965,19.7890625,0.669435436,354.8007812,Sedentary,1,0
68,139,87.86111111,-25,3.697400337,18.45703125,0.971996753,523.90625,Sedentary,1,0
57,120,72.13203463,9,1.529585834,17.40234375,0.171310292,78.80273436,Sedentary,1,0
58,145,83.90196078,6,5.515170624,20.91796875,2.045709978,932.8437499,Sedentary,1,0
45,112,70.66419295,19,1.547563516,17.0078125,0.162393069,87.20507812,Sedentary,1,0
97,122,108.5,17,0,0,0,0,Sedentary,1,0
56,109,77.56078431,-11,0,0,0,0,Sedentary,1,0
58,146,88.2296748,20,5.732299697,33.515625,2.150875923,1056.080078,Sedentary,1,0
54,87,67.68875502,-6,0,0,0,0,Sedentary,1,0
61,122,98.44690265,42,4.030048566,19.72265625,1.266944444,285.0625,Sedentary,1,0
45,126,70.77845528,61,3.033734075,24.375,0.511870527,250.3046875,Sedentary,1,0
50,123,76.82304527,34,4.752625033,34.8046875,1.392268041,675.2499999,Sedentary,1,0
55,125,83.89504373,10,4.203438948,24.453125,1.325971407,452.1562499,Sedentary,1,0
51,142,84.75555556,38,3.295313063,22.93359375,0.612041976,329.890625,Sedentary,1,0
49,88,58.6037037,27,0,0,0,0,Sedentary,1,0
56,95,65.78333333,-2,0,0,0,0,Sedentary,1,0
52,96,64.08245614,2,0,0,0,0,Sedentary,1,0
51,82,59.76111111,4,0,0,0,0,Sedentary,1,0
51,116,70.98235294,19,3.744155982,19.3359375,0.960622232,487.9960937,Sedentary,1,0
54,126,76.74736842,-42,5.557031828,23.4375,2.253992064,1282.521484,Sedentary,1,0
62,90,70.39552239,5,0.849721237,11.54101562,0.063814252,34.14062499,Sedentary,1,0
62,117,76.67622951,-23,5.371065887,20.5078125,2.104036993,1024.666016,Sedentary,1,0
42,91,64.36329588,7,1.108914255,13.4765625,0.106750029,56.79101561,Sedentary,1,0
68,136,95.03665988,35,4.968709909,20.30273437,1.832601243,897.9746092,Sedentary,1,0
54,115,86.52329749,-6,4.810241415,21.6796875,1.63306191,907.9824218,Sedentary,1,0
55,87,68.82150101,5,1.054764674,13.56640625,0.082707485,40.60937499,Sedentary,1,0
70,128,91.71684588,13,5.95542154,20.3671875,2.581859122,1435.513672,Sedentary,1,0
61,124,77.24014337,6,0,0,0,0,Sedentary,1,0
66,122,87.37371663,8,3.014995764,16.40625,0.763627668,371.1230469,Sedentary,1,0
53,124,68.82304527,-11,2.950365663,21.96875,0.530738563,257.4082031,Sedentary,1,0
63,106,76,23,5.570401834,21.02929687,2.012435421,998.1679686,Sedentary,1,0
53,102,67.26796117,-16,0,0,0,0,Sedentary,1,0
51,114,67.94234592,2,1.285247416,16.40625,0.124428069,62.46289061,Sedentary,1,0
59,103,74.86973948,4,3.335540226,23.37890625,0.632490901,314.9804687,Sedentary,1,0
52,120,70.73641851,-16,1.709145154,20.43945312,0.210369318,104.1328125,Sedentary,1,0
49,130,73.94085028,34,3.732935449,21.19140625,0.98922526,534.1816405,Sedentary,1,0
53,123,73.74583333,-23,3.994990386,20.8828125,1.033676116,495.1308593,Sedentary,1,0
44,127,64.11469534,14,3.907033577,21.53515625,0.862899041,480.6347656,Sedentary,1,0
50,106,62.80375783,-3,0,0,0,0,Sedentary,1,0
57,121,84.71399177,17,4.903537367,21.1640625,1.899703189,917.5566405,Sedentary,1,0
54,138,84.55496454,34,4.492182925,23.28125,1.368280278,770.3417968,Sedentary,1,0
63,146,93.78078818,-23,4.390183349,24.36328125,1.283507696,518.5371093,Sedentary,1,0
64,127,87.15625,13,2.171531794,21.0546875,0.315015821,150.8925781,Sedentary,1,0
64,127,83.32520325,50,2.51075103,16.046875,0.529743303,259.5742187,Sedentary,1,0
66,119,80.8313253,7,1.806596425,18.6875,0.212753081,105.7382812,Sedentary,1,0
51,125,71.978389,50,1.311553754,15.79296875,0.139736866,70.98632812,Sedentary,1,0
63,132,97.58235294,35,3.012320006,21.0234375,0.588279709,298.2578124,Sedentary,1,0
57,132,81.24536082,21,3.828992584,21.89648437,0.976287526,471.546875,Sedentary,1,0
73,108,80.83333333,0,0,0,0,0,Sedentary,1,0
48,123,74.87808896,-31,0.84763842,13.34179687,0.059652634,36.08984373,Sedentary,1,0
51,161,75.59672619,67,2.228520373,16.93554687,0.352850979,236.4101562,Sedentary,1,0
50,151,82.93393393,80,2.986140861,23.08203125,0.491315202,326.7246094,Sedentary,1,0
60,129,86.25773196,62,3.560940739,15.8203125,0.982035319,94.2753906,Sedentary,1,0
41,108,64.57291667,17,4.664665392,19.375,1.656830217,791.9648437,Sedentary,1,0
45,109,75.81519507,-17,4.318054968,20.953125,1.383295747,670.8984375,Sedentary,1,0
47,102,64.39148073,43,3.302942224,22.48828125,0.71110026,349.8613281,Sedentary,1,0
46,102,73.37119675,6,2.629587638,19.98046875,0.466295666,228.9511719,Sedentary,1,0
39,96,52.32113821,36,1.915335238,19.8125,0.24014251,117.4296875,Sedentary,1,0
60,142,104.0020325,5,7.178011239,21.65625,5.194794324,2545.449219,Sedentary,1,0
50,143,83.75752212,19,4.116941783,20.57617187,1.151427897,648.2539062,Sedentary,1,0
62,110,79.92114695,-19,4.439954515,21.09375,1.287176118,715.6699219,Sedentary,1,0
47,112,86.30877193,29,2.92897042,21.09375,0.568163719,323.2851562,Sedentary,1,0
55,132,87.74159292,20,3.2145316,20.30273437,0.710861179,400.2148437,Sedentary,1,0
71,116,80.29026549,39,4.408138045,21.09375,1.28668614,724.4042969,Sedentary,1,0
64,116,84.33859649,29,5.884706991,21.8671875,2.558061704,1455.537109,Sedentary,1,0
49,133,90.45185185,3,2.999119905,19.3359375,0.665035432,357.7890624,Sedentary,1,0
68,136,104.7962963,-2,2.170365372,19.27148437,0.310695443,167.4648437,Sedentary,1,0
53,118,95.45185185,4,2.265702617,18.10351562,0.373348193,200.8613281,Sedentary,1,0
59,115,81.07407407,-6,2.621719395,17.51953125,0.528546788,284.8867187,Sedentary,1,0
48,125,99.89648799,-19,3.112864249,22.19140625,0.686659323,370.1093749,Sedentary,1,0
75,138,110.9462963,-9,0,0,0,0,Sedentary,1,0
71,146,109.8944444,6,8.366636019,22.69140625,5.168302121,2785.714843,Sedentary,1,0
64,125,85.99074074,-12,4.418781454,21.3046875,1.336755848,717.8378905,Sedentary,1,0
61,122,77.52310536,5,2.516462032,21.0234375,0.397356047,214.5722656,Sedentary,1,0
58,130,90.97777778,-8,4.618693722,21.0234375,1.475218141,795.142578,Sedentary,1,0
63,111,81.14471243,-36,3.2617636,20.43945312,0.624785411,335.5097656,Sedentary,1,0
58,121,79.78703704,2,1.920916654,18.8125,0.280705448,151.0195312,Sedentary,1,0
57,100,79.25736739,7,2.0493731,16.08398437,0.360666831,183.21875,Sedentary,1,0
60,103,77.8037037,8,3.367491124,18.34570312,0.859313284,462.3105468,Sedentary,1,0
67,124,82.21111111,17,0.97569308,11.8359375,0.084382972,45.48242187,Sedentary,1,0
55,95,69.30868762,24,2.322395611,17.171875,0.39953342,215.7480469,Sedentary,1,0
55,96,66.35,14,1.748007165,18.46679687,0.209937384,113.15625,Sedentary,1,0
59,110,81.17962963,12,2.848376467,21.0234375,0.578461996,311.7910156,Sedentary,1,0
58,105,73.07843137,21,3.409803956,20.953125,0.719943042,292.296875,Sedentary,1,0
58,124,82.22920518,16,3.984368574,20.43945312,1.185847634,639.1718749,Sedentary,1,0
59,122,79.12244898,-13,2.699520371,20.64453125,0.509373548,274.0429687,Sedentary,1,0
